species_work,status,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff,n
Buchnera urticifolia,native,21.30000000000001,26.69999999999999,30.099999999999966,15.599999999999966,5.399999999999977,6
Bulbine bulbosa,native,14.199999999999989,14.399999999999977,20.399999999999977,9.800000000000011,0.19999999999998863,7
Bulbine crassa,native,13.599999999999966,14.5,19.399999999999977,9.699999999999989,0.9000000000000341,10
Bulbine semibarbata,native,11.599999999999966,21.19999999999999,28.5,8.099999999999966,9.600000000000023,163
Bulbostylis barbata,native,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011,59
Bupleurum semicompositum,introduced,15.800000000000011,16.899999999999977,23.899999999999977,11.399999999999977,1.099999999999966,16
Bursaria spinosa,native,11.599999999999966,24.5,29.69999999999999,6.300000000000011,12.900000000000034,37
Byblis filifolia,native,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,8
Byblis liniflora,native,23.69999999999999,27.5,35.10000000000002,17.599999999999966,3.8000000000000114,10
Caesalpinia bonduc,native,21.30000000000001,26.69999999999999,30.099999999999966,15.599999999999966,5.399999999999977,62
Caesia parviflora,native,17.80000000000001,26.30000000000001,30.099999999999966,9.199999999999989,8.5,9
Cajanus acutifolius,native,26.599999999999966,27.399999999999977,32.39999999999998,20.099999999999966,0.8000000000000114,7
Cajanus reticulatus,native,23.69999999999999,27.5,32.19999999999999,17.899999999999977,3.8000000000000114,12
Cakile edentula,introduced,14,23.80000000000001,30.099999999999966,9,9.800000000000011,84
Cakile maritima,introduced,12.800000000000011,21.899999999999977,29.599999999999966,6.300000000000011,9.099999999999966,201
Caladenia carnea,native,13.599999999999966,23.399999999999977,30.099999999999966,9.199999999999989,9.800000000000011,8
Caladenia flava,native,16.099999999999966,18,28.5,10.099999999999966,1.900000000000034,7
Caladenia latifolia,native,13.199999999999989,18.599999999999966,28.5,9.5,5.399999999999977,33
Calamagrostis arenaria,native,13.199999999999989,16.899999999999977,23.899999999999977,9.5,3.6999999999999886,24
Calandrinia brevipedata,native,15.800000000000011,18.599999999999966,27.599999999999966,11.099999999999966,2.7999999999999545,11
Calandrinia calyptrata,native,11.599999999999966,20.399999999999977,31.30000000000001,8.099999999999966,8.800000000000011,194
Calandrinia corrigioloides,native,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886,9
Calandrinia granulifera,native,15.699999999999989,18,28.5,10.099999999999966,2.3000000000000114,11
Calandrinia polyandra,native,21.099999999999966,25,31.19999999999999,14.800000000000011,3.900000000000034,22
Calandrinia uniflora,native,27.19999999999999,27.399999999999977,33,20.099999999999966,0.19999999999998863,6
Callicarpa candicans,native,24.5,27.399999999999977,34.10000000000002,17.899999999999977,2.8999999999999773,13
Callitris columellaris,native,21.30000000000001,27.399999999999977,35.10000000000002,15.599999999999966,6.099999999999966,9
Callitris preissii,native,16.099999999999966,18.599999999999966,27.599999999999966,11.800000000000011,2.5,15
Callitris rhomboidea,native,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011,17
Calochilus paludosus,native,13.599999999999966,22.5,30.099999999999966,10.599999999999966,8.900000000000034,7
Calochlaena dubia,native,14.199999999999989,24.5,30.099999999999966,10.399999999999977,10.300000000000011,7
Calophyllum inophyllum,native,21.30000000000001,26.69999999999999,30.099999999999966,15.599999999999966,5.399999999999977,18
Calophyllum sil,native,24.69999999999999,27.099999999999966,30,21,2.3999999999999773,10
Calotropis procera,introduced,26.30000000000001,28.30000000000001,35.19999999999999,19.80000000000001,2,6
Calyptocarpus vialis,introduced,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011,10
Calystegia soldanella,native,14.300000000000011,16.899999999999977,23.599999999999966,9.099999999999966,2.599999999999966,6
Calytrix brownii,native,26.599999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.8000000000000114,17
Calytrix exstipulata,native,26.5,28.30000000000001,35.19999999999999,17.599999999999966,1.8000000000000114,38
Calytrix tetragona,native,11.599999999999966,16.5,23.899999999999977,8.099999999999966,4.900000000000034,22
Camptostemon schultzii,native,26.19999999999999,27.19999999999999,30.5,22.599999999999966,1,9
Canarium australianum,native,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886,44
Canavalia cathartica,native,26.19999999999999,26.599999999999966,29.19999999999999,22.899999999999977,0.39999999999997726,6
Canavalia papuana,native,23.69999999999999,27.5,35.10000000000002,17.599999999999966,3.8000000000000114,21
Canavalia rosea,native,17.399999999999977,27.5,35.10000000000002,10.899999999999977,10.100000000000023,117
Cansjera leptostachya,native,24.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,2.6999999999999886,15
Capparis arborea,native,22.5,26.099999999999966,29.69999999999999,16.80000000000001,3.599999999999966,7
Capparis jacobsii,native,26.599999999999966,27.399999999999977,31,21.80000000000001,0.8000000000000114,6
Capparis lucida,native,23.399999999999977,26.399999999999977,29.30000000000001,18.30000000000001,3,53
Capparis quiniflora,native,25.399999999999977,27.5,35.10000000000002,17.599999999999966,2.1000000000000227,44
Capparis sepiaria,native,23.69999999999999,27.5,33,17.899999999999977,3.8000000000000114,46
Capparis spinosa,native,20.399999999999977,27.399999999999977,34.5,15,7,73
Capparis umbonata,native,26.5,27.399999999999977,31.599999999999966,21.80000000000001,0.8999999999999773,6
Capsella bursa-pastoris,introduced,14,23.399999999999977,27.099999999999966,9.599999999999966,9.399999999999977,14
Capsicum annuum,native,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966,8
Carallia brachiata,native,24.5,27.399999999999977,35.10000000000002,17.599999999999966,2.8999999999999773,24
Carduus pycnocephalus,introduced,13.699999999999989,18.599999999999966,27.599999999999966,9.599999999999966,4.899999999999977,19
Carduus tenuiflorus,introduced,12.800000000000011,18.399999999999977,27.5,6.300000000000011,5.599999999999966,53
Carex appressa,native,11.599999999999966,21,27.399999999999977,6.300000000000011,9.400000000000034,19
Carex breviculmis,native,11.599999999999966,15.800000000000011,23.899999999999977,8.099999999999966,4.2000000000000455,8
Carex fascicularis,native,13.599999999999966,21.5,28.5,10.099999999999966,7.900000000000034,8
Carex inversa,native,14.300000000000011,17.399999999999977,23.899999999999977,10.099999999999966,3.099999999999966,7
Carex pumila,native,13.199999999999989,21.5,27.399999999999977,9.099999999999966,8.300000000000011,12
Carex thecata,native,15.599999999999966,19.5,27.599999999999966,10.5,3.900000000000034,23
Carica papaya,introduced,17.599999999999966,26.399999999999977,29.30000000000001,11.599999999999966,8.800000000000011,18
Carpobrotus aequilaterus,introduced,13.800000000000011,21.30000000000001,27.399999999999977,9.599999999999966,7.5,31
Carpobrotus edulis,introduced,14.199999999999989,18.399999999999977,28.5,10.099999999999966,4.199999999999989,24
Carpobrotus glaucescens,native,15.699999999999989,23.5,27,7.399999999999977,7.800000000000011,28
Carpobrotus rossii,native,11.599999999999966,21.69999999999999,27.69999999999999,6.300000000000011,10.100000000000023,222
Carpobrotus virescens,native,15.599999999999966,23.599999999999966,31.30000000000001,10.099999999999966,8,368
Cartonema parviflorum,native,26.30000000000001,28.30000000000001,35.19999999999999,19.80000000000001,2,8
Cartonema spicatum,native,26.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.7000000000000455,15
Cascabela thevetia,introduced,21.30000000000001,27.19999999999999,30.5,15.599999999999966,5.899999999999977,7
Cassinia aculeata,native,11.599999999999966,18.599999999999966,24.30000000000001,6.300000000000011,7,30
Cassytha aurea,native,21.099999999999966,27.5,30.80000000000001,15.800000000000011,6.400000000000034,6
Cassytha capillaris,native,25.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,2,14
Cassytha filiformis,native,21.30000000000001,28.30000000000001,35.19999999999999,15.599999999999966,7,113
Cassytha glabella,native,12.199999999999989,25.30000000000001,30.099999999999966,6.300000000000011,13.100000000000023,24
Cassytha melantha,native,13.199999999999989,16.899999999999977,24.19999999999999,9.5,3.6999999999999886,7
Cassytha pubescens,native,12.099999999999966,26.19999999999999,30.099999999999966,7.699999999999989,14.100000000000023,25
Cassytha racemosa,native,15.399999999999977,19.5,28.5,9.699999999999989,4.100000000000023,28
Casuarina equisetifolia,native,21.5,26.69999999999999,29.69999999999999,16.19999999999999,5.199999999999989,117
Casuarina glauca,native,15.699999999999989,21.30000000000001,25.80000000000001,9.099999999999966,5.600000000000023,12
Casuarina obesa,native,18,18,28.5,10.099999999999966,0,18
Catapodium rigidum,introduced,13.800000000000011,18.599999999999966,27.599999999999966,8.800000000000011,4.7999999999999545,50
Catharanthus roseus,introduced,21.30000000000001,27.399999999999977,34.5,15.599999999999966,6.099999999999966,23
Cathormion umbellatum,native,26.19999999999999,28.30000000000001,35.19999999999999,19.80000000000001,2.1000000000000227,19
Causonis trifolia,native,22.5,28.30000000000001,35.19999999999999,16.80000000000001,5.800000000000011,55
Cayratia acris,native,24.80000000000001,26.69999999999999,29.19999999999999,21.19999999999999,1.8999999999999773,19
Cayratia cardiophylla,native,24.80000000000001,26.399999999999977,28.80000000000001,21.19999999999999,1.599999999999966,8
Cayratia clematidea,native,17.80000000000001,26.399999999999977,29,9.199999999999989,8.599999999999966,6
Cayratia maritima,native,26.19999999999999,26.599999999999966,29.30000000000001,23.099999999999966,0.39999999999997726,8
Celosia argentea,introduced,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863,8
Celtis paniculata,native,21.30000000000001,26.399999999999977,29.69999999999999,15.599999999999966,5.099999999999966,39
Celtis philippensis,native,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,63
Cenchrus brevisetosus,native,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863,6
Cenchrus ciliaris,introduced,22,27.5,34.5,15.399999999999977,5.5,11
Cenchrus clandestinus,introduced,13.599999999999966,21.5,28.5,9,7.900000000000034,36
Cenchrus echinatus,introduced,21,27.399999999999977,34.5,14.399999999999977,6.399999999999977,70
Cenchrus elymoides,native,27.19999999999999,27.399999999999977,34.10000000000002,19.5,0.19999999999998863,15
Centaurea melitensis,introduced,14.399999999999977,22.099999999999966,30.399999999999977,9.899999999999977,7.699999999999989,16
Centaurium erythraea,introduced,12.199999999999989,25,29.19999999999999,6.300000000000011,12.800000000000011,61
Centaurium pulchellum,introduced,14.199999999999989,18.599999999999966,24.80000000000001,8.800000000000011,4.399999999999977,7
Centaurium tenuiflorum,introduced,14.099999999999966,22.5,30.099999999999966,9.699999999999989,8.400000000000034,38
Centella asiatica,native,15.599999999999966,26.399999999999977,29,10.5,10.800000000000011,9
Centipeda minima,native,15.800000000000011,26.30000000000001,29.19999999999999,10.5,10.5,7
Centrolepis aristata,native,13.199999999999989,18,28.5,9.5,4.800000000000011,8
Centrolepis drummondiana,native,18,18,28.5,10.099999999999966,0,6
Centrolepis fascicularis,native,13.699999999999989,15.800000000000011,23.899999999999977,10.300000000000011,2.1000000000000227,8
Centrolepis glabra,native,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886,6
Centrolepis polygyna,native,13.699999999999989,18.599999999999966,28.399999999999977,9.699999999999989,4.899999999999977,35
Centrolepis strigosa,native,12.300000000000011,21.30000000000001,27.399999999999977,6.300000000000011,9,59
Cerastium fontanum,introduced,11.599999999999966,16.399999999999977,23.399999999999977,6.899999999999977,4.800000000000011,6
Cerastium glomeratum,introduced,12.099999999999966,21.099999999999966,31.30000000000001,8.800000000000011,9,89
Ceratopteris thalictroides,native,21.30000000000001,27.30000000000001,31,15.599999999999966,6,6
Ceriops australis,native,24.5,26.599999999999966,29.69999999999999,17.899999999999977,2.099999999999966,8
Ceriops tagal,native,21.5,27.19999999999999,30.5,16.19999999999999,5.699999999999989,36
Chamaecrista absus,native,23.399999999999977,28.30000000000001,35.19999999999999,17.899999999999977,4.900000000000034,13
Chamaecrista mimosoides,native,23.5,27.399999999999977,32.39999999999998,19.099999999999966,3.8999999999999773,6
Chamaecrista nomame,native,21.5,26.30000000000001,28.19999999999999,16.19999999999999,4.800000000000011,6
Chamaecrista rotundifolia,introduced,22.5,26.399999999999977,29.69999999999999,16.80000000000001,3.8999999999999773,6
Chamaescilla corymbosa,native,15.599999999999966,18,28.5,10.099999999999966,2.400000000000034,8
Cheilanthes austrotenuifolia,native,11.599999999999966,18.599999999999966,24.30000000000001,8.099999999999966,7,15
Cheilanthes brownii,native,24.5,27.399999999999977,35.10000000000002,17.599999999999966,2.8999999999999773,7
Cheilanthes caudata,native,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,10
Cheilanthes nudiuscula,native,23.69999999999999,27.399999999999977,30.30000000000001,17.899999999999977,3.6999999999999886,7
Cheilanthes sieberi,native,16.5,27.19999999999999,30.5,10.5,10.699999999999989,9
Cheilanthes tenuifolia,native,13.199999999999989,27.19999999999999,30.5,9.5,14,34
Chenopodium album,introduced,12.800000000000011,21.899999999999977,29.80000000000001,6.300000000000011,9.099999999999966,29
Chenopodium gaudichaudianum,native,21.099999999999966,22.099999999999966,30.399999999999977,15.399999999999977,1,7
Chenopodium glaucum,native,12.199999999999989,18.599999999999966,28.5,6.300000000000011,6.399999999999977,68
Chenopodium murale,introduced,14.099999999999966,22.69999999999999,32,9.699999999999989,8.600000000000023,166
Chionanthus ramiflorus,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,15
Chloris barbata,introduced,21.30000000000001,27.399999999999977,34.5,15.599999999999966,6.099999999999966,20
Chloris gayana,introduced,17.399999999999977,27.19999999999999,30.5,10.899999999999977,9.800000000000011,12
Chloris ventricosa,native,21.30000000000001,22.69999999999999,30.099999999999966,15.599999999999966,1.3999999999999773,6
Chlorophytum laxum,native,25.399999999999977,27.399999999999977,34.10000000000002,19.5,2,6
Christia australasica,native,27.19999999999999,27.399999999999977,33,20.19999999999999,0.19999999999998863,6
Chrysanthemoides monilifera,introduced,13.199999999999989,22.5,30.099999999999966,9,9.300000000000011,23
Chrysocephalum apiculatum,native,13.199999999999989,23.69999999999999,27.80000000000001,9.5,10.5,16
Chrysopogon elongatus,native,26.5,26.69999999999999,29.19999999999999,22.80000000000001,0.19999999999998863,23
