species_work,lower_limit_islands,upper_limit_islands,upper_limit_max_islands,lower_limit_min_islands,diff_islands,number_of_islands,number_of_mainland,lower_limit_mainland,upper_limit_mainland,upper_limit_max_mainland,lower_limit_min_mainland,diff_mainland,lower_limit_sd,upper_limit_sd,upper_limit_max_sd,lower_limit_min_sd,diff_sd,min,max,abs_max,abs_min,diff,lower_limit_std,upper_limit_std,upper_limit_max_std,lower_limit_min_std,diff_std
Microtis media,18,20.399999999999977,28.399999999999977,10.199999999999989,2.3999999999999773,6,335,15.093199999999989,18.523099999999985,31.997599999999988,6.227599999999987,3.429899999999995,0.5886087157188731,0.8953312280982977,1.908606040286214,0.9707938404628864,1.0315134560489303,2.906800000000011,1.876899999999992,-3.5976000000000106,3.9724000000000013,-1.0299000000000178,4.938425005225943,2.0963191510549306,-1.8849358767933668,4.091908945472823,-0.9984358361595276
Microtis unifolia,11.599999999999966,18,28.5,8.099999999999966,6.400000000000034,54,563,7.3223999999999885,18.982599999999987,31.669599999999992,-2.3031000000000104,11.660199999999996,1.2285632289823742,1.160924194331819,1.341631773556302,1.1207928294589309,1.7132691706942131,4.277599999999977,-0.9825999999999873,-3.169599999999992,10.403099999999977,-5.260199999999962,3.48179067962431,-0.8463946266237755,-2.362496224726582,9.281911631270994,-3.070270620622059
Miliusa brahei,23.5,26.59999999999997,29,18.399999999999977,3.099999999999966,7,121,22.88969999999999,27.564899999999987,35.867999999999995,15.348899999999986,4.675199999999998,0.8998297636795518,0.3035953888980502,1.664964896959727,2.0516061702670614,0.921310899628224,0.6103000000000094,-0.9649000000000179,-6.867999999999995,3.051099999999991,-1.5752000000000317,0.6782394010889264,-3.178243264834431,-4.1250118921673105,1.4871762642451127,-1.7097377233197515
Millettia pinnata,22.5,26.59999999999997,29.69999999999999,16.80000000000001,4.099999999999966,24,209,21.29959999999999,27.665799999999994,36.08520000000001,11.994999999999992,6.366200000000002,1.2070529469815372,0.3324468091001571,1.0924075770125048,2.292166885073824,1.2411276960723872,1.200400000000009,-1.0658000000000243,-6.385200000000019,4.805000000000019,-2.266200000000036,0.9944882724505456,-3.2059263943150915,-5.845071138614894,2.096269705006782,-1.825920094420214
Millotia myosotidifolia,15.800000000000011,22,28.5,10.099999999999966,6.199999999999989,13,462,14.340499999999988,20.93929999999999,36.023799999999994,4.10879999999999,6.5988000000000016,1.0028935863517856,1.4316966387001355,1.8244786330023937,0.7940233202073057,1.7175996939650142,1.4595000000000233,1.0607000000000113,-7.523799999999994,5.991199999999976,-0.3988000000000129,1.4552889956243809,0.740869239563935,-4.123808228775307,7.545370327959358,-0.23218448477910364
Mimusops elengi,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,61,321,22.217899999999993,27.81629999999999,37.53170000000001,14.208700000000002,5.598399999999998,1.107671669099883,0.452890074322032,0.9022411812531932,1.1862046161566668,1.2096862323680342,1.1820999999999842,-0.31629999999999114,-2.431699999999985,3.391299999999964,-1.4983999999999753,1.0671934951271105,-0.6984034712473802,-2.6951773544878623,2.8589502635623374,-1.2386683091091863
Mitrasacme connata,26.59999999999997,27.399999999999977,35.10000000000002,17.599999999999966,0.8000000000000114,8,347,22.939099999999993,27.632699999999986,37.7469,12.043199999999988,4.693599999999993,1.991192114296364,0.4522889289771276,1.0866697940226564,1.878761161910559,1.9828642895545776,3.6608999999999767,-0.23270000000000834,-2.646899999999974,5.556799999999978,-3.8935999999999815,1.8385468552810358,-0.5144941321607632,-2.4357905359655074,2.9576936721159006,-1.963624046542602
Mitrasacme nidulifera,27.09999999999997,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,6,40,25.654099999999993,27.52299999999999,37.22389999999999,13.81139999999998,1.8688999999999936,0.26928740354072156,0.3387414142760578,0.4248049543605203,0.9170010528515896,0.40145230595171505,1.4458999999999769,-0.12300000000001177,-2.1238999999999706,3.7885999999999864,-1.5688999999999822,5.369356237939768,-0.3631088341025014,-4.999706284492801,4.131511068846227,-3.9080607502817104
Mitrasacme pilosa,12.199999999999989,14,20.19999999999999,8.5,1.8000000000000114,6,173,10.612099999999987,14.466299999999991,24.22039999999999,2.956499999999988,3.8542000000000063,1.946739166756399,0.7067487557851143,1.2065071485488592,2.3737464949784415,2.042345106374912,1.5879000000000012,-0.4662999999999915,-4.020400000000002,5.543500000000012,-2.054199999999995,0.8156716765737625,-0.6597818477685006,-3.332263720803964,2.335337834822315,-1.0058045496758012
Mitrasacme scrithicola,27.09999999999997,27.399999999999977,32.39999999999998,20.09999999999997,0.30000000000001137,7,108,25.679599999999983,27.97929999999999,37.8779,13.966699999999989,2.2997000000000027,0.6529856278894907,0.5572899443575897,0.6041743263468071,0.8249494843029184,0.8196595340455425,1.4203999999999866,-0.5793000000000141,-5.4779000000000195,6.133299999999981,-1.9996999999999914,2.1752392998156016,-1.0394948013422283,-9.066754016382358,7.43475826908676,-2.439671494004586
Mnesithea formosa,23.69999999999999,27.399999999999977,33,18.399999999999977,3.6999999999999886,10,307,22.687099999999987,27.63069999999999,37.7441,10.74049999999999,4.943600000000004,1.1316024540951282,0.5398693999190645,0.7675117355873224,1.4255602309169448,1.1684795181706813,1.012900000000002,-0.230700000000013,-4.744100000000003,7.659499999999987,-1.2436000000000158,0.895102335925875,-0.4273255717671697,-6.18114327120963,5.372975363568655,-1.0642890873662378
Mnesithea rottboellioides,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886,21,274,20.323499999999985,28.35479999999999,38.816500000000005,10.653399999999989,8.031300000000007,1.0749294038322823,0.38808190832293227,0.7675590510813498,1.3186156328465055,1.1335498424177246,3.3765000000000036,-0.954800000000013,-3.716499999999982,6.946599999999977,-4.331300000000018,3.1411365136745557,-2.4603053621492217,-4.841972737816219,5.268100746693181,-3.821005339087587
Monotoca elliptica,12.099999999999966,18.59999999999997,24.30000000000001,8.5,6.5,23,220,9.320599999999985,19.37409999999999,26.87849999999999,-0.3919000000000166,10.053500000000009,1.959595788844132,0.91385684016936,1.1701354481285284,1.3171709567589702,2.13900984408981,2.779399999999981,-0.774100000000022,-2.578499999999977,8.891900000000017,-3.5535000000000085,1.418353731837427,-0.8470692191312618,-2.2035910493301736,6.7507561978738275,-1.6612826770379316
Monotoca glauca,11.599999999999966,14.599999999999966,21.19999999999999,6.899999999999977,3,19,345,7.255199999999985,14.227599999999986,22.554699999999993,-0.07380000000001144,6.972400000000001,1.017943598225938,0.4165954774019862,1.0991842957921671,1.154949118995061,1.0879346680025603,4.344799999999981,0.3723999999999794,-1.3547000000000047,6.973799999999989,-3.9724000000000013,4.2682129025341435,0.8939127287755907,-1.2324593839140423,6.038188077123259,-3.6513221950113026
Montia australasica,14,15.800000000000011,23.899999999999977,9.699999999999989,1.8000000000000114,9,229,4.775999999999986,14.898599999999986,27.151299999999992,-4.852100000000013,10.1226,1.272258874067164,1.0354565226074028,1.7000554398308616,1.9237714226192535,1.52801310991237,9.224000000000014,0.9014000000000255,-3.2513000000000147,14.552100000000003,-8.322599999999989,7.250096806566325,0.8705338952621525,-1.912467043029777,7.56436020875444,-5.446681017335828
Moraea miniata,18.5,18.59999999999997,27.59999999999997,11.800000000000011,0.0999999999999659,6,49,14.370799999999983,18.365999999999985,32.89509999999999,4.537099999999989,3.995199999999998,0.8930985303901132,0.694972651970551,1.2418003293839417,0.6048962634117444,1.0522091541628469,4.129200000000017,0.233999999999984,-5.295100000000023,7.262900000000022,-3.895200000000032,4.623454030538317,0.336703896673476,-4.264051051288517,12.006852148558021,-3.7019255958660713
Morinda citrifolia,23.399999999999977,27.399999999999977,34.10000000000002,17.899999999999977,4,46,249,22.881499999999992,27.70589999999999,37.00809999999999,15.032499999999985,4.824400000000001,0.3162716834902922,0.15968935684851238,0.7873145840477299,0.7954662258804684,0.35063882783798245,0.5184999999999853,-0.30590000000001183,-2.908099999999969,2.8674999999999926,-0.8244000000000007,1.6394132863174908,-1.9155941638001626,-3.6936950730023175,3.604804210041823,-2.3511372231170196
Mucuna gigantea,21.5,26.69999999999999,30.09999999999997,16.19999999999999,5.199999999999989,21,171,19.741299999999992,27.50309999999999,35.16989999999999,10.644299999999992,7.761799999999997,0.3669590835079125,0.15402634227336906,1.4235626155952936,1.172733052664935,0.38749311079154447,1.7587000000000081,-0.8031000000000006,-5.069900000000022,5.555699999999996,-2.5618000000000087,4.792632418818668,-5.214043183435743,-3.561416929932466,4.737395255787449,-6.6112143123446465
Mucuna pruriens,23.399999999999977,26.399999999999977,28.30000000000001,18.30000000000001,3,6,39,23.121499999999997,27.17069999999999,34.1187,15.96999999999998,4.04919999999999,2.175826732984951,0.33823943577872745,1.7681364813318583,3.828126768349585,2.1710902774857117,0.27849999999997976,-0.7707000000000122,-5.8186999999999856,2.330000000000032,-1.0491999999999901,0.12799732431723274,-2.2785634035417317,-3.290865870046988,0.6086527800657348,-0.48325949910062876
Muehlenbeckia adpressa,13.199999999999989,18.399999999999977,27.5,7.800000000000011,5.199999999999989,116,501,12.1838,21.02659999999999,36.1754,3.666099999999992,8.84279999999999,1.2784490572533571,0.4940004822634038,0.994879201021231,1.070965806063736,1.341069210229894,1.016199999999989,-2.626600000000014,-8.675400000000003,4.133900000000019,-3.642800000000001,0.7948693725686741,-5.316998857906977,-8.720053641783661,3.8599738447242267,-2.7163400458470974
Muehlenbeckia gunnii,12.399999999999975,17.099999999999966,25.899999999999977,7.300000000000011,4.699999999999989,44,190,8.617899999999976,16.986999999999988,27.63009999999999,0.9619999999999896,8.369100000000014,1.214794351038617,0.0987965624946522,1.6351935199993344,1.600805602994502,1.2153980345476958,3.7821,0.11299999999997823,-1.7301000000000144,6.338000000000021,-3.669100000000025,3.1133664696138936,1.1437644908555888,-1.0580399071057465,3.959256506938769,-3.018846415499974
Muellerargia timorensis,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863,9,41,23.66879999999998,26.6852,33.00789999999999,15.80639999999998,3.016400000000022,0.673082164077769,0.49226342874855333,1.902542314183121,1.4402059690312583,0.7868991360080795,2.531200000000009,-0.285200000000021,-4.207899999999981,8.393600000000008,-2.8164000000000335,3.760610717516428,-0.5793645908757936,-2.2117247898408463,5.8280552785417825,-3.579111821481421
Muellerolimon salicorniaceum,20.19999999999999,25,32,14.800000000000011,4.800000000000011,49,66,20.211599999999983,27.39629999999998,39.9506,5.943800000000009,7.18469999999999,0.04677208171150156,0.04425232500409653,0.09169540908926282,0.24083097715941237,0.0637178936404025,-0.011599999999994282,-2.396299999999979,-7.9506000000000014,8.856200000000001,-2.3846999999999783,-0.24801119761025658,-54.150827098421345,-86.70663099676368,36.77350855964783,-37.42590760231719
Murdannia graminea,22.5,27.399999999999977,34.10000000000002,16.80000000000001,4.899999999999977,17,584,15.913199999999993,28.08079999999999,38.07470000000001,4.357899999999991,12.167599999999997,2.339024753352728,0.4672576266789989,0.7923747647217014,2.2522100346193383,2.362238432167761,6.586800000000007,-0.6808000000000121,-3.9746999999999844,12.442100000000021,-7.267600000000019,2.816045443964872,-1.4570120659961203,-5.016187007666734,5.524395952752669,-3.076573431806688
Murraya paniculata,21,27.5,35.10000000000002,14.399999999999975,6.5,42,204,18.558099999999985,27.696299999999983,36.6497,8.014199999999986,9.1382,1.0243454855046137,0.19466433726854987,0.27946020827303386,1.0181429049868174,1.0295050464376791,2.4419000000000146,-0.19629999999998304,-1.54969999999998,6.385799999999989,-2.6381999999999994,2.383863681301904,-1.0084024775898046,-5.545333303716414,6.272007562713085,-2.562590644046641
Myoporum acuminatum,16.099999999999966,26.69999999999999,29.69999999999999,7.699999999999989,10.600000000000025,60,421,14.34879999999999,26.937399999999993,37.7092,3.279399999999991,12.588600000000003,0.6848705042616537,0.44398013284195215,0.9215664081576788,0.7687695666756397,0.799555707458419,1.7511999999999759,-0.2374000000000045,-8.009200000000014,4.420599999999998,-1.9885999999999786,2.5569797342753318,-0.5347086106767621,-8.690854971603578,5.750227625575537,-2.4871312673399886
Myoporum boninense,15.699999999999989,25.399999999999977,27.80000000000001,7.399999999999977,9.699999999999989,26,155,15.812899999999985,25.641599999999993,29.621999999999993,8.20829999999999,9.82870000000001,0.4351930410553236,0.2443545562275267,1.0851144978634657,0.7412493241552081,0.4899452585303343,-0.11289999999999623,-0.24160000000001602,-1.8219999999999814,-0.8083000000000133,-0.12870000000002157,-0.25942510414738895,-0.9887272156081844,-1.6790854823038537,-1.0904563062114385,-0.2626824073899131
Myoporum caprarioides,18,18.59999999999997,28.5,10.099999999999966,0.5999999999999659,16,57,17.018499999999992,20.525899999999993,33.30189999999999,7.827599999999995,3.507400000000002,0.807712913200074,0.4802393359772033,0.7372312390966049,1.0842757462444124,0.9208111278286872,0.9815000000000076,-1.9259000000000235,-4.801899999999989,2.272399999999971,-2.907400000000036,1.2151594755510438,-4.0102920683936745,-6.513424479793049,2.095776842625914,-3.157433606233465
Myoporum insulare,11.599999999999966,22,29.899999999999977,6.300000000000011,10.400000000000034,389,508,12.236099999999992,22.063199999999977,35.441099999999985,4.311399999999986,9.827099999999984,0.07650256624874444,0.08241694335845508,1.350320019163664,0.1998248482295643,0.11492953840853092,-0.6361000000000256,-0.06319999999997705,-5.541100000000007,1.9886000000000257,0.5729000000000504,-8.314753755210994,-0.7668326126231352,-4.103545767937256,9.95171530277089,4.984793360638134
Myoporum montanum,21.5,27.30000000000001,30.59999999999997,16.19999999999999,5.800000000000011,6,732,15.749499999999989,25.40719999999999,36.6335,4.092899999999988,9.657699999999998,1.4514015007282854,2.2586255886156845,1.9798251077954976,1.2770083556266734,2.4405320950372498,5.750500000000011,1.8928000000000225,-6.0335000000000285,12.1071,-3.857699999999987,3.962032557575916,0.8380317700908201,-3.047491405298032,9.480830682629806,-1.580679888555658
Myosotis australis,13.199999999999989,18.59999999999997,27.59999999999997,9.5,5.399999999999977,12,218,6.413699999999991,16.24579999999999,27.56839999999999,-2.255000000000014,9.8321,1.5333014456796557,1.0667053108615423,1.2935666796708858,1.809914581075803,1.8246229305910953,6.786299999999998,2.354199999999981,0.031599999999979644,11.755000000000013,-4.432100000000023,4.425939869242009,2.2069825433779573,0.02442858222663824,6.494781644895588,-2.4290498193860928
Myristica insipida,24.69999999999999,27.09999999999997,30,21,2.3999999999999773,17,243,23.068599999999993,27.633699999999987,37.0618,14.733699999999994,4.565099999999994,1.349961642579683,0.18912979691227977,0.4642804285303367,1.320377865502033,1.3491894982923274,1.6313999999999957,-0.5337000000000174,-7.061799999999998,6.266300000000006,-2.1651000000000167,1.208478780835953,-2.8218715861443693,-15.21020393289865,4.745838417714946,-1.604741218887628
Myrsine variabilis,18.09999999999997,24.5,30.09999999999997,10.699999999999989,6.400000000000034,8,330,14.732699999999983,23.200399999999988,31.905999999999988,3.88869999999999,8.467700000000004,1.973077227009564,0.973050187126372,1.21768088871705,2.1200889337683635,2.086528291279636,3.367299999999986,1.2996000000000123,-1.8060000000000187,6.811299999999999,-2.06769999999997,1.7066235187882304,1.3355940086071127,-1.4831471995120349,3.212742584290187,-0.9909762588130935
Nematolepis squamea,12.099999999999966,14,20.19999999999999,6.899999999999977,1.900000000000034,12,274,7.121899999999987,18.636699999999987,26.229199999999988,-0.70230000000001,11.5148,1.514967166481014,2.015059198528316,1.2762272979826583,1.776502370015498,2.4035636205597055,4.978099999999979,-4.636699999999987,-6.0291999999999994,7.602299999999987,-9.614799999999965,3.285945801428275,-2.301024209803051,-4.7242368264104675,4.279363837794185,-4.00022696206436
