species_work,lower_limit,upper_limit,upper_limit_max,lower_limit_min,n
Eremophila glabra,14.399999999999975,25.80000000000001,39.60000000000002,3,1372
Eriachne ciliata,20.19999999999999,29.09999999999997,40.39999999999998,7.800000000000011,377
Eriachne obtusa,18.19999999999999,29,40.5,5.099999999999966,600
Eriachne pallescens,17.5,27.399999999999977,37,5.399999999999977,339
Eriachne sulcata,25.19999999999999,29.09999999999997,39.5,13.399999999999975,127
Eriachne triseta,22.19999999999999,28,37.89999999999998,12.899999999999975,204
Erigeron bonariensis,9.5,28.69999999999999,41,-1.3000000000000114,612
Erigeron canadensis,8.300000000000011,26.899999999999977,35.60000000000002,-2.3000000000000114,224
Erigeron sumatrensis,7.099999999999966,26.5,33.19999999999999,-3.1000000000000227,551
Eriochilus dilatatus,12.399999999999975,20.5,36.30000000000001,3.099999999999966,338
Eriochloa procera,17.30000000000001,28.19999999999999,40.89999999999998,4.899999999999977,211
Erodium botrys,10.699999999999989,25.19999999999999,40.10000000000002,0.5999999999999659,289
Erodium cicutarium,4.5,23.69999999999999,39.30000000000001,-3.6999999999999886,560
Erodium cygnorum,14.5,26.899999999999977,41.30000000000001,4.199999999999989,439
Eryngium vesiculosum,5.899999999999977,15.300000000000011,28.19999999999999,-2,150
Erythrina insularis,25.5,26.399999999999977,30.30000000000001,21.5,30
Erythrina variegata,20,26.899999999999977,37.10000000000002,12.199999999999989,62
Erythrina vespertilio,15.699999999999989,28.899999999999977,40.80000000000001,2.6999999999999886,269
Erythrophleum chlorostachys,21.5,29.09999999999997,39.80000000000001,10.099999999999966,228
Eucalyptus angulosa,13.699999999999989,18.09999999999997,33.30000000000001,4.5,246
Eucalyptus brachyandra,24.5,28.80000000000001,38.69999999999999,12.699999999999989,108
Eucalyptus cornuta,12.599999999999966,18.59999999999997,28.80000000000001,3.3000000000000114,139
Eucalyptus globulus,8.300000000000011,17.899999999999977,32.599999999999966,-2.8000000000000114,482
Eucalyptus jensenii,24.80000000000001,28.5,40,13.099999999999966,125
Eucalyptus lehmannii,12.699999999999989,16.5,27.899999999999977,3.3999999999999773,110
Eucalyptus miniata,21.899999999999977,29.09999999999997,39.80000000000001,10,285
Eucalyptus nitida,5.5,15.5,25.59999999999997,-1.1999999999999886,362
Eucalyptus oraria,18.399999999999977,22.19999999999999,36.89999999999998,7.099999999999966,99
Eucalyptus ovata,7.899999999999977,16.69999999999999,30.19999999999999,0.30000000000001137,542
Eucalyptus robusta,8.899999999999977,22.59999999999997,30.09999999999997,-1.6999999999999886,85
Eucalyptus rudis,14.5,20.30000000000001,35,5,288
Eucalyptus tectifica,25.19999999999999,28.80000000000001,39.60000000000002,12.300000000000011,275
Eucalyptus tereticornis,11.5,26.09999999999997,34.30000000000001,0.39999999999997726,603
Eucalyptus tetrodonta,21.19999999999999,28.59999999999997,38.39999999999998,11.399999999999975,351
Eucalyptus utilis,14.399999999999975,18.69999999999999,31.30000000000001,5.800000000000011,63
Eucalyptus viminalis,5.399999999999977,16.899999999999977,29.69999999999999,-4.199999999999989,871
Euchiton involucratus,4,22.80000000000001,32.89999999999998,-4.300000000000011,305
Euchiton japonicus,3.599999999999966,22.80000000000001,30.59999999999997,-6.900000000000034,454
Euchiton litticola,11,12.699999999999989,18.399999999999977,6.5,40
Euchiton sphaericus,5.699999999999989,26,38.60000000000002,-3.6999999999999886,823
Eugenia reinwardtiana,20.30000000000001,27.19999999999999,34.5,11.099999999999966,214
Eulalia aurea,12.899999999999975,29,41.60000000000002,1.5,768
Euphorbia atoto,18.69999999999999,28.899999999999977,40.5,11.699999999999989,37
Euphorbia australis,17,29,41.39999999999998,4,475
Euphorbia bifida,16.80000000000001,28.19999999999999,38.60000000000002,6.099999999999966,414
Euphorbia boophthona,19.30000000000001,27.399999999999977,41.19999999999999,4.899999999999977,193
Euphorbia cyathophora,17.69999999999999,28.69999999999999,38.80000000000001,6.399999999999977,182
Euphorbia drummondii,12.099999999999966,28.69999999999999,41.19999999999999,1.3999999999999773,365
Euphorbia heterophylla,15.099999999999966,28.80000000000001,39.69999999999999,4.5,171
Euphorbia hirta,15.5,29.09999999999997,41.19999999999999,3,462
Euphorbia litticola,22.80000000000001,28.59999999999997,38.80000000000001,16.80000000000001,138
Euphorbia mitchelliana,20.09999999999997,28.69999999999999,39.5,8.099999999999966,414
Euphorbia myrtoides,21.899999999999977,27.80000000000001,41.19999999999999,8.399999999999977,106
Euphorbia paralias,11.699999999999989,19.5,30.899999999999977,5.199999999999989,335
Euphorbia peplus,11,22,36.60000000000002,0.5,293
Euphorbia plumerioides,23.19999999999999,27.899999999999977,37.60000000000002,15.099999999999966,118
Euphorbia prostrata,14.5,28,38.39999999999998,3.8999999999999777,97
Euphorbia schultzii,20.59999999999997,29.19999999999999,40,10,276
Euphorbia tannensis,11.300000000000011,29.30000000000001,41.10000000000002,-0.9000000000000341,1260
Euphorbia terracina,13.800000000000011,20.399999999999977,36.10000000000002,3.6999999999999886,308
Euphorbia tithymaloides,19.59999999999997,26.30000000000001,31.5,9.399999999999975,23
Euphrasia collina,2.8000000000000114,19.09999999999997,30.59999999999997,-7.699999999999989,836
Euroschinus falcata,13.699999999999989,25.80000000000001,33.19999999999999,2.099999999999966,233
Eurychorda complanata,4.699999999999989,21,30.09999999999997,-2.1999999999999886,319
Eustrephus latifolius,10.099999999999966,27,35,-0.4000000000000341,472
Eutaxia myrtifolia,12.800000000000011,17.399999999999977,28.19999999999999,4.300000000000011,120
Evolvulus alsinoides,14.300000000000011,29.09999999999997,41.30000000000001,1.3000000000000114,1230
Excoecaria agallocha,18.899999999999977,27.59999999999997,36,9.300000000000011,173
Excoecaria ovalis,25.899999999999977,28.899999999999977,38.19999999999999,14.599999999999966,81
Exocarpos aphyllus,14.300000000000011,24.59999999999997,39.60000000000002,2.1999999999999886,841
Exocarpos cupressiformis,6.699999999999989,23.69999999999999,34,-2.6999999999999886,642
Exocarpos latifolius,17.69999999999999,29,38.89999999999998,5.199999999999989,601
Exocarpos sparteus,11,27.19999999999999,39.60000000000002,1,710
Exocarpos strictus,6.699999999999989,20.69999999999999,32.19999999999999,-3.6999999999999886,432
Exocarpos syrticola,11.599999999999966,17,26.30000000000001,5.699999999999989,202
Falcataria toona,20.30000000000001,26.30000000000001,33.19999999999999,11.199999999999989,74
Ferraria crispa,14.399999999999975,19.899999999999977,35.10000000000002,5,50
Ficinia nodosa,10.699999999999989,21.59999999999997,36,1.8000000000000114,621
Ficus aculeata,21.399999999999977,29.09999999999997,40.80000000000001,9.899999999999975,465
Ficus atricha,25,28.899999999999977,39.30000000000001,12.699999999999989,169
Ficus benjamina,19.19999999999999,28.5,38.80000000000001,8.800000000000011,93
Ficus brachypoda,19.19999999999999,28.80000000000001,41.30000000000001,3.5,492
Ficus congesta,18.19999999999999,28.69999999999999,39.5,10.5,181
Ficus drupacea,22.09999999999997,26.80000000000001,35.10000000000002,13.800000000000011,62
Ficus hispida,19.09999999999997,27.59999999999997,37.69999999999999,11.399999999999975,115
Ficus microcarpa,17.69999999999999,26.899999999999977,35.39999999999998,9.300000000000011,118
Ficus obliqua,12.199999999999989,27.399999999999977,35.10000000000002,2.6999999999999886,211
Ficus opposita,17.899999999999977,27.899999999999977,37.89999999999998,6.399999999999977,403
Ficus platypoda,16,29.09999999999997,40.39999999999998,4.899999999999977,162
Ficus rubiginosa,14.800000000000011,27.09999999999997,34.30000000000001,3.6999999999999886,85
Ficus superba,15.599999999999966,15.599999999999966,24.30000000000001,7.399999999999977,1
Ficus virens,17.399999999999977,28.80000000000001,40.19999999999999,5.800000000000011,534
Fimbristylis acicularis,18.19999999999999,28.5,39.30000000000001,8.899999999999977,265
Fimbristylis cinnamometorum,18.09999999999997,28.899999999999977,38.80000000000001,6.5,209
Fimbristylis cymosa,24.69999999999999,28.69999999999999,38.19999999999999,14.699999999999989,127
Fimbristylis dichotoma,11.699999999999989,29.30000000000001,41.30000000000001,0.8999999999999773,1168
Fimbristylis ferruginea,14.099999999999966,28.899999999999977,40.60000000000002,3.1999999999999886,366
Fimbristylis microcarya,19.399999999999977,29.30000000000001,40.80000000000001,5.5,384
Fimbristylis pauciflora,20.09999999999997,28.80000000000001,39,11,385
Fimbristylis polytrichoides,17.899999999999977,29.19999999999999,39.30000000000001,10,176
Fimbristylis rara,23.59999999999997,29.19999999999999,40.80000000000001,9.899999999999975,169
Fimbristylis schultzii,25.80000000000001,28.899999999999977,39.80000000000001,13.300000000000011,140
Fimbristylis sphaerocephala,25.399999999999977,28.59999999999997,38.10000000000002,13,108
Fimbristylis trigastrocarya,25.399999999999977,28.69999999999999,38.69999999999999,13.899999999999975,65
Flagellaria indica,15.300000000000011,28.399999999999977,38.30000000000001,4.699999999999989,440
Flaveria trinervia,17.399999999999977,28.69999999999999,41.30000000000001,4.099999999999966,315
Flemingia parviflora,18.09999999999997,28.30000000000001,37.89999999999998,7.599999999999966,184
Flueggea virosa,19,29,40.39999999999998,9.899999999999975,569
Frankenia cordata,19.30000000000001,26.80000000000001,39.80000000000001,5,136
Frankenia eremophila,15.699999999999989,20.09999999999997,34.5,4.899999999999977,9
Frankenia pauciflora,13.199999999999989,26.5,40.30000000000001,4.699999999999989,501
Frankenia sessilis,14,23,38,5.300000000000011,101
Frankenia tetrapetala,14.899999999999975,18.69999999999999,31,5.5,50
Fuirena ciliaris,15.399999999999975,29.19999999999999,40.39999999999998,3.099999999999966,671
Fumaria capreolata,12.300000000000011,20.399999999999977,34.60000000000002,0.8999999999999773,261
Fumaria muralis,10.5,21.19999999999999,34.69999999999999,0.6999999999999886,253
Gahnia aspera,10,26.30000000000001,36.30000000000001,-0.4000000000000341,489
Gahnia filum,11.399999999999975,17.599999999999966,29.09999999999997,3.3000000000000114,216
Gahnia grandis,5.899999999999977,14.399999999999975,25.399999999999977,-1.900000000000034,135
Gahnia radula,9.599999999999966,18.5,28.69999999999999,-1.900000000000034,147
Gahnia sieberiana,7.599999999999966,26.69999999999999,33.39999999999998,-2.6999999999999886,368
Gahnia trifida,10.899999999999975,21.80000000000001,37.30000000000001,2.1999999999999886,401
Galactia tenuiflora,15.5,29,38.89999999999998,3.1999999999999886,618
Galium australe,6.800000000000011,17.099999999999966,25.59999999999997,-0.5,119
Galium murale,9.800000000000011,20.09999999999997,35.39999999999998,-1.5,433
Gamochaeta calviceps,9.5,22.30000000000001,35.10000000000002,-1.1000000000000227,195
Gamochaeta purpurea,7.399999999999977,21.69999999999999,32.69999999999999,-1.6000000000000227,154
Ganophyllum falcatum,22,28,39,13.099999999999966,218
Garuga floribunda,23.19999999999999,28.69999999999999,38.60000000000002,16.5,75
Gastrolobium bilobum,11,18,31.899999999999977,1,144
Geijera linearifolia,14.599999999999966,19.399999999999977,35.39999999999998,4.300000000000011,317
Geitonoplesium cymosum,10.099999999999966,25.899999999999977,32.80000000000001,-0.4000000000000341,245
Genista monspessulana,5.899999999999977,20.80000000000001,31.59999999999997,-2.1000000000000227,325
Geodorum densiflorum,18.19999999999999,27.899999999999977,37.60000000000002,7.399999999999977,217
Geranium molle,8.199999999999989,18.59999999999997,32.5,-1.900000000000034,213
Geranium potentilloides,2.8999999999999773,17.19999999999999,31.19999999999999,-7.5,374
Geranium solanderi,5.599999999999966,20.899999999999977,33.39999999999998,-3.6000000000000227,673
Gladiolus undulatus,8.599999999999966,18.899999999999977,32.5,0.39999999999997726,117
Gleichenia microphylla,5.5,20.899999999999977,27.5,-3.6000000000000227,295
Glinus oppositifolius,14.099999999999966,29.09999999999997,41.10000000000002,3.5,346
Glochidion apodogynum,20.09999999999997,28,37.5,9.899999999999975,58
Glochidion lobocarpum,19.09999999999997,25.09999999999997,30.80000000000001,8.5,93
Glochidion xerocarpum,26.09999999999997,27.80000000000001,37.10000000000002,15.099999999999966,116
Gloriosa superba,17.80000000000001,26.399999999999977,31.09999999999997,7.599999999999966,81
Glossocardia bidens,13.099999999999966,27.5,37.5,1.3000000000000114,300
Glycine clandestina,5.599999999999966,23.69999999999999,37.30000000000001,-3.5,761
Glycine tabacina,9,26.69999999999999,40.30000000000001,-1.8000000000000114,543
Glycine tomentella,12.699999999999989,29.09999999999997,40,1.3000000000000114,849
Glycosmis macrophylla,25.399999999999977,27.59999999999997,37.69999999999999,14,55
Glycosmis trifoliata,20.399999999999977,28,37.39999999999998,10.399999999999975,390
Gnaphalium indutum,11.300000000000011,20.19999999999999,31.19999999999999,1.3000000000000114,158
Gnephosis drummondii,12.599999999999966,20.59999999999997,36.60000000000002,3.1999999999999886,111
Gompholobium subulatum,25.09999999999997,28.19999999999999,38.30000000000001,13.199999999999989,186
Gomphrena brachystylis,22.69999999999999,29.09999999999997,40.39999999999998,7.199999999999989,82
Gomphrena canescens,21.69999999999999,29.09999999999997,41,6.099999999999966,411
Gomphrena celosioides,11.5,28.59999999999997,38.60000000000002,0.8999999999999773,418
Gomphrena flaccida,22.5,29.09999999999997,40.5,12.099999999999966,393
Gonocarpus leptothecus,25,29.30000000000001,39,12.699999999999989,229
Gonocarpus micranthus,3.1999999999999886,23.09999999999997,33.69999999999999,-7.300000000000011,335
Gonocarpus nodulosus,12.800000000000011,24,39.69999999999999,4.300000000000011,141
Gonocarpus scordioides,15.099999999999966,16.69999999999999,26.399999999999977,8,23
Gonocarpus tetragynus,5.099999999999966,20.80000000000001,31.59999999999997,-4.199999999999989,549
Gonocarpus teucrioides,5.399999999999977,20.69999999999999,31.30000000000001,-2.3000000000000114,169
Goodenia arachnoidea,24,28.30000000000001,39.10000000000002,12.399999999999975,49
Goodenia ovata,7.199999999999989,22.30000000000001,34.30000000000001,-0.9000000000000341,484
Goodenia pilosa,19.899999999999977,28.59999999999997,38.60000000000002,10.300000000000011,350
Goodenia varia,13.599999999999966,18.399999999999977,32.5,4.199999999999989,288
Grevillea agrifolia,25,29.399999999999977,39.80000000000001,12.699999999999989,249
Grevillea argyrophylla,18.69999999999999,21,35.5,7.899999999999977,48
Grevillea heliosperma,24.69999999999999,29,38.80000000000001,10.899999999999975,283
Grevillea pteridifolia,19.19999999999999,29.09999999999997,39.30000000000001,7,476
Grevillea pyramidalis,21.399999999999977,29.09999999999997,41,6.5,250
Grevillea refracta,24.399999999999977,29.399999999999977,40.30000000000001,9.300000000000011,502
Grewia breviflora,23.19999999999999,28.69999999999999,39.69999999999999,13.300000000000011,159
Grewia oxyphylla,22.80000000000001,28,37.80000000000001,13.899999999999975,171
Grewia retusifolia,20.5,28.80000000000001,39.39999999999998,9.5,141
Grona heterocarpos,13.300000000000011,28,37.80000000000001,2.5,173
Grona trichostachya,21.09999999999997,28.80000000000001,38.69999999999999,11.300000000000011,273
Grona triflora,19,29,38.60000000000002,7.300000000000011,111
Guettarda speciosa,22.399999999999977,27.59999999999997,36.30000000000001,16,193
Guichenotia ledifolia,15.099999999999966,21.399999999999977,35.69999999999999,5.5,127
Gymnanthera oblonga,18.80000000000001,29,39.39999999999998,8.199999999999989,272
Gymnosporia inermis,20.5,26.5,32.69999999999999,12.300000000000011,51
Gyrocarpus americanus,19.19999999999999,29.09999999999997,40.10000000000002,8.199999999999989,250
Hainardia cylindrica,10.300000000000011,19.5,32.80000000000001,2.3999999999999773,83
Hakea arborescens,21.09999999999997,29.09999999999997,40.30000000000001,9.699999999999989,403
Hakea clavata,15.5,16.69999999999999,28.69999999999999,6.699999999999989,40
Hakea drupacea,13.099999999999966,16.69999999999999,27.899999999999977,5.099999999999966,60
Hakea teretifolia,9.699999999999989,19.30000000000001,27.80000000000001,1.1999999999999886,184
Hakea varia,11,19.399999999999977,33.5,1,172
Halodule uninervis,18.59999999999997,27.5,36.39999999999998,10.699999999999989,123
Halophila minor,23.899999999999977,26.09999999999997,30.899999999999977,16.30000000000001,31
Halophila ovalis,12.099999999999966,27.5,36.39999999999998,5.300000000000011,329
Halophila spinulosa,19.399999999999977,27.19999999999999,35.89999999999998,11.099999999999966,255
Haloragis trigonocarpa,17.19999999999999,27.19999999999999,41.30000000000001,4.699999999999989,133
Haloragodendron racemosum,13.599999999999966,16.69999999999999,25.69999999999999,6.399999999999977,24
Hardenbergia comptoniana,13,20.19999999999999,33.099999999999966,4.599999999999966,198
Hardenbergia violacea,8.099999999999966,23.09999999999997,33.69999999999999,-1.8000000000000114,633
Harpullia leichhardtii,26.30000000000001,26.899999999999977,34.30000000000001,19.69999999999999,22
Harrisonia brownii,24,28.5,39.5,15.5,106
Helichrysum leucopsideum,5.800000000000011,18.80000000000001,33.39999999999998,-3.400000000000034,527
Helicteres rhynchocarpa,25.80000000000001,27.5,37.80000000000001,14,36
Heliotropium cunninghamii,19.19999999999999,29,40.89999999999998,4,382
Hemarthria uncinata,8.699999999999989,24.09999999999997,34.80000000000001,-2,297
Hemichroa pentandra,12.699999999999989,18.5,28.59999999999997,4.800000000000011,85
Heptapleurum actinophyllum,18.09999999999997,27.899999999999977,37.39999999999998,7.599999999999966,111
Heritiera littoralis,23,26.899999999999977,35.10000000000002,16,67
Hesperocyparis macrocarpa,11.399999999999975,19.5,27.19999999999999,4,22
Heteropogon contortus,12.800000000000011,29,41.19999999999999,1.6999999999999886,660
Heteropogon triticeus,19,27.899999999999977,37.39999999999998,8.199999999999989,265
Heterozostera tasmanica,11.800000000000011,18.69999999999999,26.19999999999999,6.199999999999989,80
Hibbertia complanata,25.80000000000001,28,37.5,16.30000000000001,82
Hibbertia cuneiformis,13.899999999999975,18.59999999999997,30.19999999999999,6.399999999999977,178
Hibbertia dealbata,25.19999999999999,28,37.39999999999998,15.199999999999989,86
Hibbertia fasciculata,4.699999999999989,22.30000000000001,28.899999999999977,-2.400000000000034,259
Hibbertia lepidota,22.5,28.5,38.39999999999998,11.5,217
Hibbertia oblongata,25.399999999999977,28.80000000000001,38.69999999999999,13.300000000000011,232
Hibbertia racemosa,14.399999999999975,21.30000000000001,35.19999999999999,5.599999999999966,271
Hibbertia riparia,9.300000000000011,22.5,32.5,-1.1999999999999886,413
Hibbertia scandens,10.099999999999966,24.80000000000001,30.399999999999977,-0.5,210
Hibiscus fryxellii,24.09999999999997,28.69999999999999,39.5,12.5,100
Hibiscus geranioides,25.09999999999997,28,37.89999999999998,12.899999999999975,69
Hibiscus leptocladus,21,29.09999999999997,41.10000000000002,5.399999999999977,475
Hibiscus meraukensis,19.30000000000001,29.09999999999997,40.10000000000002,7,733
Hibiscus tiliaceus,18.80000000000001,27.80000000000001,37.39999999999998,9.800000000000011,243
Hibiscus vitifolius,18.899999999999977,28.19999999999999,39.30000000000001,7.800000000000011,106
Histiopteris incisa,5.099999999999966,27.399999999999977,37.10000000000002,-3.1999999999999886,294
Holcus lanatus,4,21.399999999999977,35.19999999999999,-4.300000000000011,482
Homalosciadium homalocarpum,12.800000000000011,19.899999999999977,34.39999999999998,4.300000000000011,117
Hordeum glaucum,10.800000000000011,24.09999999999997,38.69999999999999,0.5999999999999659,502
Hordeum leporinum,8.800000000000011,23.80000000000001,39.69999999999999,0.8999999999999773,387
Hordeum murinum,9.399999999999975,18.899999999999977,33.30000000000001,1.3000000000000114,20
Hornungia procumbens,11.300000000000011,21.5,37.19999999999999,3.1999999999999886,176
Hoya australis,14.800000000000011,28.30000000000001,38.5,3.6999999999999886,320
Huberantha nitidissima,17.30000000000001,27.80000000000001,37.30000000000001,5.399999999999977,320
Hydnophytum moseleyanum,23.5,26.399999999999977,32.5,17.899999999999977,33
Hydrocotyle acutiloba,9.5,24.399999999999977,33.099999999999966,-0.9000000000000341,191
Hydrocotyle alata,12.800000000000011,19.80000000000001,34.39999999999998,4.300000000000011,125
Hydrocotyle bonariensis,14.199999999999989,21.69999999999999,28.5,5.899999999999977,98
Hydrocotyle diantha,14.199999999999989,21.59999999999997,37.30000000000001,4.699999999999989,132
Hydrocotyle hirta,3.8000000000000114,19.59999999999997,29.899999999999977,-4.400000000000034,335
Hydrocotyle hispidula,15.699999999999989,20,32,9.800000000000011,28
Hydrocotyle muscosa,7,15.699999999999989,27.69999999999999,0.30000000000001137,75
Hydrocotyle sibthorpioides,4,22.80000000000001,35.10000000000002,-4.199999999999989,361
Hydrocotyle tetragonocarpa,15.699999999999989,18.59999999999997,28,10.599999999999966,42
Hypericum gramineum,7.699999999999989,28.59999999999997,39.69999999999999,-2.900000000000034,800
Hypochaeris glabra,8.699999999999989,24.30000000000001,37.5,-2,944
Hypochaeris radicata,3.8000000000000114,22.69999999999999,35.39999999999998,-6.100000000000023,610
Hypoestes floribunda,17.099999999999966,28.899999999999977,39.80000000000001,5.199999999999989,453
Hypolaena fastigiata,11,21.59999999999997,31.5,2,428
Hypolepis rugosula,5.099999999999966,20.30000000000001,29.09999999999997,-3.5,354
Hypserpa decumbens,16.80000000000001,26.69999999999999,34.80000000000001,6.300000000000011,125
Ichnocarpus frutescens,19.09999999999997,27.899999999999977,37.69999999999999,10.699999999999989,197
Imperata cylindrica,6.5,28.69999999999999,39.30000000000001,-3.6000000000000227,319
Indigofera colutea,17.899999999999977,29,41.10000000000002,3,563
Indigofera georgei,17.69999999999999,27.30000000000001,39.89999999999998,4,258
Indigofera haplophylla,20,28.5,39.39999999999998,9.199999999999989,133
Indigofera hirsuta,16.19999999999999,29,40.5,4.699999999999989,545
Indigofera linifolia,16.399999999999977,29.09999999999997,40.5,3.8999999999999777,746
Indigofera polygaloides,21.69999999999999,27.5,38.10000000000002,11.5,44
Indigofera tinctoria,19.5,27.899999999999977,36.80000000000001,8.099999999999966,124
Indigofera trita,23.19999999999999,28.899999999999977,40.89999999999998,8.699999999999989,183
Ipomoea abrupta,22.09999999999997,28.69999999999999,38.60000000000002,11,137
Ipomoea cairica,15.5,27.899999999999977,36.80000000000001,2.5,161
Ipomoea coptica,21.59999999999997,29.19999999999999,41.60000000000002,7.800000000000011,303
Ipomoea eriocarpa,20.09999999999997,29.09999999999997,40.5,10.599999999999966,302
Ipomoea hederifolia,19.899999999999977,27.5,34.5,9.800000000000011,109
Ipomoea indica,12.399999999999975,24.59999999999997,33.5,3.8000000000000114,163
Ipomoea macrantha,20.69999999999999,27.399999999999977,39.69999999999999,8.899999999999977,54
Ipomoea mauritiana,22.19999999999999,26.5,31.19999999999999,15.300000000000011,64
Ipomoea nil,17.30000000000001,29,40.10000000000002,6.300000000000011,197
Ipomoea pes-caprae,18.899999999999977,27.5,39.60000000000002,10.399999999999975,307
Ipomoea polymorpha,19.5,29.19999999999999,41.60000000000002,5.099999999999966,411
Ipomoea quamoclit,18.09999999999997,28.19999999999999,38.30000000000001,7.800000000000011,103
Ipomoea violacea,22.59999999999997,28,37,16,216
Ischaemum australe,17.899999999999977,29.19999999999999,39,6.599999999999966,284
Ischaemum muticum,21.5,26.5,29.5,13.300000000000011,28
Ischaemum triticeum,18.59999999999997,25.5,28.80000000000001,10.800000000000011,41
Isolepis cernua,5.300000000000011,22.80000000000001,38.39999999999998,-2.400000000000034,712
Isolepis fluitans,4,18.59999999999997,30.09999999999997,-4.300000000000011,271
Isolepis inundata,5.199999999999989,23.59999999999997,33.5,-4.5,577
Isolepis levynsiana,8.300000000000011,19.80000000000001,35.30000000000001,-0.4000000000000341,317
Isolepis marginata,6.899999999999977,21.899999999999977,37,-3.1999999999999886,630
Isolepis platycarpa,6.899999999999977,18.30000000000001,32.80000000000001,-2.1000000000000227,325
Ixodia achillaeoides,10.599999999999966,16.899999999999977,30.5,1.599999999999966,297
Ixora timorensis,18.09999999999997,27.899999999999977,37.30000000000001,9.899999999999975,332
Jacksonia dilatata,25,28.59999999999997,38.10000000000002,13.399999999999975,273
Jacksonia furcellata,14,20,33.5,5,173
Jacksonia sternbergiana,14.899999999999975,20,35.30000000000001,5,167
Jacquemontia paniculata,18.899999999999977,29,40.5,5.899999999999977,344
Jacquemontia pannosa,25.80000000000001,29.19999999999999,40.80000000000001,10.300000000000011,35
Jagera pseudorhus,17,26.399999999999977,32.39999999999998,6.199999999999989,208
Jasminum calcareum,19,26.69999999999999,39.30000000000001,3.5,114
Jasminum didymum,13.399999999999975,29.09999999999997,41.30000000000001,1.5,1018
Jasminum elongatum,22.09999999999997,28,37.60000000000002,14.199999999999989,131
Jasminum molle,25.399999999999977,29,39.69999999999999,12.5,187
Jasminum simplicifolium,12.399999999999975,27.5,34.80000000000001,1.6999999999999886,247
Josephinia imperatricis,24.80000000000001,27.09999999999997,37.30000000000001,14.800000000000011,54
Juncus bufonius,4.899999999999977,23.899999999999977,39.19999999999999,-4.5,815
Juncus caespiticius,7.5,20.69999999999999,34.60000000000002,0.5999999999999659,217
Juncus capitatus,8.699999999999989,19.69999999999999,33.39999999999998,-2,285
Juncus kraussii,10,27,40,3.099999999999966,626
Juncus pallidus,8.199999999999989,21,35.10000000000002,0.39999999999997726,537
Juncus pauciflorus,5.599999999999966,19.80000000000001,35.60000000000002,-2.3000000000000114,329
Juncus planifolius,3.8000000000000114,21.69999999999999,34.69999999999999,-4.400000000000034,554
Juncus procerus,6,16.899999999999977,27.19999999999999,-1.8000000000000114,170
Kennedia prostrata,10.399999999999975,21.80000000000001,35.80000000000001,1,708
Kennedia rubicunda,11.300000000000011,22.399999999999977,30.19999999999999,0.6999999999999886,258
Kunzea ambigua,9.300000000000011,20.80000000000001,29.80000000000001,0.39999999999997726,251
Kunzea glabrescens,14.599999999999966,19.399999999999977,32.89999999999998,5.399999999999977,91
Kunzea pulchella,15.699999999999989,21.5,37.19999999999999,4.599999999999966,82
Lachnagrostis aemula,4.699999999999989,20.19999999999999,32.30000000000001,-4.800000000000011,337
Lachnagrostis billardierei,11.699999999999989,18.09999999999997,30.59999999999997,4.099999999999966,208
Lachnagrostis filiformis,5.599999999999966,27.09999999999997,39.89999999999998,-3.8000000000000114,1024
Lactuca saligna,12.099999999999966,26,39.10000000000002,1.5,98
Lactuca serriola,8.199999999999989,26,38.60000000000002,-2.5,336
Lagenophora stipitata,3.599999999999966,18.59999999999997,32,-6.900000000000034,403
Lagunaria patersonia,14.399999999999975,23.59999999999997,32.69999999999999,5.599999999999966,55
Lagurus ovatus,9.800000000000011,20.399999999999977,34.30000000000001,1.099999999999966,363
Lantana camara,13.899999999999975,28.69999999999999,38.60000000000002,4.399999999999977,551
Lasiopetalum discolor,14.199999999999989,20.80000000000001,34.80000000000001,5.899999999999977,216
Lasiopetalum macrophyllum,9.199999999999989,18.09999999999997,30,0.5999999999999659,148
Lawrencia spicata,12,25.19999999999999,40.10000000000002,2.3000000000000114,156
Lawrencia squamata,11.5,26.69999999999999,39.89999999999998,1.1999999999999886,464
Leea novoguineensis,19,28,37.19999999999999,10.300000000000011,154
Leichhardtia rostrata,10.699999999999989,25.59999999999997,36,0.19999999999998863,186
Leiocarpa supina,14,16.19999999999999,24.399999999999977,8.800000000000011,66
Lemna disperma,10.199999999999989,22.80000000000001,38.39999999999998,1.3999999999999773,129
Leontodon saxatilis,4.5,24.899999999999977,32.89999999999998,-3.6999999999999886,291
Lepidium desvauxii,7.899999999999977,15.5,22.30000000000001,0.8999999999999773,76
Lepidium didymum,11.300000000000011,28.69999999999999,40.39999999999998,1.8999999999999773,219
Lepidium englerianum,22.69999999999999,26.09999999999997,28.09999999999997,17.899999999999977,29
Lepidium foliosum,12,19.80000000000001,29.899999999999977,7.5,103
Lepidium hyssopifolium,8.699999999999989,20.69999999999999,35.30000000000001,0.5,92
Lepidium linifolium,21.09999999999997,24,39.5,8.899999999999977,13
Lepidium lyratogynum,19.5,21.59999999999997,29.69999999999999,13.399999999999975,9
Lepidium pseudoruderale,17.099999999999966,23.5,38.89999999999998,6,20
Lepidium pseudotasmanicum,7.099999999999966,18.5,33.69999999999999,-1.8000000000000114,183
Lepidium puberulum,18.5,22.69999999999999,36.5,11,22
Lepidium virginicum,14.599999999999966,26.09999999999997,32.89999999999998,3.1999999999999886,84
Lepidosperma angustatum,13.899999999999975,19.80000000000001,34,4.899999999999977,30
